代码,名称,板块类型,板块名称,行业代码,行业名称
000825,,行业分类,申万行业,230501,休闲服务
300681,,行业分类,申万行业,280206,未知行业
301004,,行业分类,申万行业,360311,医药生物
002678,,行业分类,申万行业,360502,医药生物
688066,,行业分类,申万行业,710301,公用事业
300258,,行业分类,申万行业,280203,未知行业
300796,,行业分类,申万行业,220803,商业贸易
603979,,行业分类,申万行业,240302,未知行业
601777,,行业分类,申万行业,280402,未知行业
688249,,行业分类,申万行业,270106,未知行业
603995,,行业分类,申万行业,230501,休闲服务
002832,,行业分类,申万行业,350209,医药生物
688276,,行业分类,申万行业,370303,医药生物
300327,,行业分类,申万行业,270104,未知行业
603668,,行业分类,申万行业,110403,未知行业
002405,,行业分类,申万行业,710401,公用事业
002124,,行业分类,申万行业,110702,未知行业
002563,,行业分类,申万行业,350209,医药生物
002182,,行业分类,申万行业,240504,银行
600223,,行业分类,申万行业,770202,公用事业
603505,,行业分类,申万行业,220311,未知行业
688575,,行业分类,申万行业,370504,医药生物
301187,,行业分类,申万行业,330302,医药生物
600166,,行业分类,申万行业,280601,未知行业
603108,,行业分类,申万行业,370402,医药生物
688271,,行业分类,申万行业,370502,医药生物
002543,,行业分类,申万行业,330402,医药生物
603179,,行业分类,申万行业,280206,未知行业
600826,,行业分类,申万行业,460803,机械设备
603993,,行业分类,申万行业,240302,未知行业
603799,,行业分类,申万行业,240601,银行
601958,,行业分类,申万行业,240505,银行
603612,,行业分类,申万行业,220901,商业贸易
601229,,行业分类,申万行业,480401,机械设备
600015,,行业分类,申万行业,480301,机械设备
600016,,行业分类,申万行业,480301,机械设备
601577,,行业分类,申万行业,480401,机械设备
601916,,行业分类,申万行业,480301,机械设备
688550,,行业分类,申万行业,270601,未知行业
601020,,行业分类,申万行业,240303,未知行业
600301,,行业分类,申万行业,240504,银行
002709,,行业分类,申万行业,630702,化工
300633,,行业分类,申万行业,370502,医药生物
002056,,行业分类,申万行业,630502,化工
300972,,行业分类,申万行业,340801,医药生物
600133,,行业分类,申万行业,760104,公用事业
688758,,行业分类,申万行业,370101,医药生物
603207,,行业分类,申万行业,370102,医药生物
000559,,行业分类,申万行业,280203,未知行业
688786,,行业分类,申万行业,240202,未知行业
600006,,行业分类,申万行业,280601,未知行业
603211,,行业分类,申万行业,280205,未知行业
002434,,行业分类,申万行业,280203,未知行业
600117,,行业分类,申万行业,230501,休闲服务
600148,,行业分类,申万行业,280203,未知行业
605018,,行业分类,申万行业,280205,未知行业
000570,,行业分类,申万行业,280203,未知行业
301631,,行业分类,申万行业,280206,未知行业
688737,,行业分类,申万行业,280205,未知行业
000572,,行业分类,申万行业,280502,未知行业
603358,,行业分类,申万行业,280205,未知行业
301628,,行业分类,申万行业,270202,未知行业
301626,,行业分类,申万行业,270504,未知行业
603205,,行业分类,申万行业,370503,医药生物
605005,,行业分类,申万行业,280206,未知行业
002510,,行业分类,申万行业,280205,未知行业
002547,,行业分类,申万行业,280205,未知行业
601163,,行业分类,申万行业,280204,未知行业
603158,,行业分类,申万行业,280203,未知行业
002190,,行业分类,申万行业,280205,未知行业
603161,,行业分类,申万行业,280203,未知行业
000550,,行业分类,申万行业,280601,未知行业
002406,,行业分类,申万行业,280203,未知行业
002553,,行业分类,申万行业,280203,未知行业
603399,,行业分类,申万行业,240603,银行
603178,,行业分类,申万行业,280203,未知行业
000030,,行业分类,申万行业,280203,未知行业
601121,,行业分类,申万行业,230301,未知行业
603395,,行业分类,申万行业,220805,商业贸易
603190,,行业分类,申万行业,280205,未知行业
603390,,行业分类,申万行业,280206,未知行业
600303,,行业分类,申万行业,280602,未知行业
002183,,行业分类,申万行业,450201,机械设备
002537,,行业分类,申万行业,280202,未知行业
002536,,行业分类,申万行业,280203,未知行业
603201,,行业分类,申万行业,280205,未知行业
600307,,行业分类,申万行业,230402,休闲服务
002516,,行业分类,申万行业,280202,未知行业
601279,,行业分类,申万行业,280205,未知行业
301622,,行业分类,申万行业,240202,未知行业
002192,,行业分类,申万行业,240603,银行
605068,,行业分类,申万行业,280202,未知行业
301581,,行业分类,申万行业,280206,未知行业
002488,,行业分类,申万行业,280204,未知行业
301556,,行业分类,申万行业,710301,公用事业
301550,,行业分类,申万行业,280203,未知行业
600126,,行业分类,申万行业,230402,休闲服务
301539,,行业分类,申万行业,280204,未知行业
301529,,行业分类,申万行业,280202,未知行业
000599,,行业分类,申万行业,280204,未知行业
603286,,行业分类,申万行业,280203,未知行业
301522,,行业分类,申万行业,240201,未知行业
688667,,行业分类,申万行业,280206,未知行业
301499,,行业分类,申万行业,280206,未知行业
301488,,行业分类,申万行业,280206,未知行业
603310,,行业分类,申万行业,220311,未知行业
301458,,行业分类,申万行业,270203,未知行业
002478,,行业分类,申万行业,230501,休闲服务
603306,,行业分类,申万行业,280202,未知行业
301398,,行业分类,申万行业,280202,未知行业
603319,,行业分类,申万行业,280203,未知行业
002454,,行业分类,申万行业,280206,未知行业
301585,,行业分类,申万行业,220308,未知行业
601028,,行业分类,申万行业,240401,银行
002443,,行业分类,申万行业,230501,休闲服务
300053,,行业分类,申万行业,270104,未知行业
603348,,行业分类,申万行业,280205,未知行业
300055,,行业分类,申万行业,750303,公用事业
301618,,行业分类,申万行业,220308,未知行业
301617,,行业分类,申万行业,220309,未知行业
000581,,行业分类,申万行业,280203,未知行业
300057,,行业分类,申万行业,240301,未知行业
603239,,行业分类,申万行业,280205,未知行业
603266,,行业分类,申万行业,280202,未知行业
301613,,行业分类,申万行业,280205,未知行业
301611,,行业分类,申万行业,270103,未知行业
688710,,行业分类,申万行业,370603,医药生物
002448,,行业分类,申万行业,280203,未知行业
301607,,行业分类,申万行业,280206,未知行业
301602,,行业分类,申万行业,370502,医药生物
301600,,行业分类,申万行业,710103,公用事业
603335,,行业分类,申万行业,280204,未知行业
603156,,行业分类,申万行业,340701,医药生物
603129,,行业分类,申万行业,280402,未知行业
603132,,行业分类,申万行业,240303,未知行业
003028,,行业分类,申万行业,330601,医药生物
000415,,行业分类,申万行业,490305,机械设备
603776,,行业分类,申万行业,280402,未知行业
603917,,行业分类,申万行业,280205,未知行业
603768,,行业分类,申万行业,280205,未知行业
603767,,行业分类,申万行业,280203,未知行业
603766,,行业分类,申万行业,280402,未知行业
603758,,行业分类,申万行业,280203,未知行业
603922,,行业分类,申万行业,280205,未知行业
603926,,行业分类,申万行业,280203,未知行业
002283,,行业分类,申万行业,280203,未知行业
002766,,行业分类,申万行业,280206,未知行业
002284,,行业分类,申万行业,280203,未知行业
002997,,行业分类,申万行业,280205,未知行业
600218,,行业分类,申万行业,280203,未知行业
600081,,行业分类,申万行业,280202,未知行业
002725,,行业分类,申万行业,280204,未知行业
002724,,行业分类,申万行业,330501,医药生物
002716,,行业分类,申万行业,240402,银行
002715,,行业分类,申万行业,280203,未知行业
603787,,行业分类,申万行业,280402,未知行业
002806,,行业分类,申万行业,280203,未知行业
603788,,行业分类,申万行业,280203,未知行业
600281,,行业分类,申万行业,240504,银行
600288,,行业分类,申万行业,710402,公用事业
000523,,行业分类,申万行业,510101,电气设备
002937,,行业分类,申万行业,280206,未知行业
002921,,行业分类,申万行业,280205,未知行业
603878,,行业分类,申万行业,230403,休闲服务
600282,,行业分类,申万行业,230402,休闲服务
002978,,行业分类,申万行业,240504,银行
002239,,行业分类,申万行业,280206,未知行业
002240,,行业分类,申万行业,240603,银行
600231,,行业分类,申万行业,230401,休闲服务
000506,,行业分类,申万行业,240401,银行
002870,,行业分类,申万行业,280206,未知行业
002869,,行业分类,申万行业,710103,公用事业
002863,,行业分类,申万行业,280204,未知行业
600255,,行业分类,申万行业,240201,未知行业
603809,,行业分类,申万行业,280203,未知行业
601686,,行业分类,申万行业,230403,休闲服务
002813,,行业分类,申万行业,280206,未知行业
603701,,行业分类,申万行业,280203,未知行业
002708,,行业分类,申万行业,280203,未知行业
600022,,行业分类,申万行业,230402,休闲服务
603937,,行业分类,申万行业,240301,未知行业
600182,,行业分类,申万行业,280204,未知行业
002355,,行业分类,申万行业,280204,未知行业
002363,,行业分类,申万行业,280203,未知行业
600178,,行业分类,申万行业,280203,未知行业
603072,,行业分类,申万行业,240202,未知行业
603586,,行业分类,申万行业,280203,未知行业
603079,,行业分类,申万行业,220315,未知行业
603085,,行业分类,申万行业,280202,未知行业
603089,,行业分类,申万行业,280203,未知行业
603091,,行业分类,申万行业,360205,医药生物
002377,,行业分类,申万行业,750303,公用事业
603107,,行业分类,申万行业,280203,未知行业
002592,,行业分类,申万行业,280203,未知行业
603109,,行业分类,申万行业,280205,未知行业
002590,,行业分类,申万行业,280203,未知行业
603982,,行业分类,申万行业,280203,未知行业
603113,,行业分类,申万行业,220204,未知行业
603121,,行业分类,申万行业,280203,未知行业
002965,,行业分类,申万行业,280205,未知行业
002638,,行业分类,申万行业,330501,医药生物
603048,,行业分类,申万行业,280205,未知行业
603040,,行业分类,申万行业,280203,未知行业
603009,,行业分类,申万行业,280203,未知行业
003033,,行业分类,申万行业,280402,未知行业
603697,,行业分类,申万行业,340801,医药生物
