股东代码,股东名称,股票代码,股票简称,报告期,公告日,数量,流通市值
10506881,中央汇金资产管理有限责任公司,002149,西部材料,2016-06-30,2016-08-26,3976000,127000000
10506881,中央汇金资产管理有限责任公司,002134,天津普林,2016-06-30,2016-08-26,3775000,54740000
10506881,中央汇金资产管理有限责任公司,002112,三变科技,2016-06-30,2016-08-26,2403000,61580000
10506881,中央汇金资产管理有限责任公司,002065,东华软件,2016-06-30,2016-08-26,11440000,287000000
10506881,中央汇金资产管理有限责任公司,002063,远光软件,2016-06-30,2016-08-26,7639000,118000000
10506881,中央汇金资产管理有限责任公司,002056,横店东磁,2016-06-30,2016-08-26,9978000,170000000
10506881,中央汇金资产管理有限责任公司,002038,双鹭药业,2016-06-30,2016-08-26,8024000,242000000
10506881,中央汇金资产管理有限责任公司,002022,科华生物,2016-06-30,2016-08-26,8230000,175000000
10506881,中央汇金资产管理有限责任公司,002004,华邦健康,2016-06-30,2016-08-26,13110000,120000000
10506881,中央汇金资产管理有限责任公司,000921,海信家电,2016-06-30,2016-08-26,26590000,211000000
10506881,中央汇金资产管理有限责任公司,000792,盐湖股份,2016-06-30,2016-08-26,14760000,311000000
10506881,中央汇金资产管理有限责任公司,000780,ST平能,2016-06-30,2016-08-26,9299000,50400000
10506881,中央汇金资产管理有限责任公司,000758,中色股份,2016-06-30,2016-08-26,52170000,404000000
10506881,中央汇金资产管理有限责任公司,000719,中原传媒,2016-06-30,2016-08-26,8319000,87850000
10506881,中央汇金资产管理有限责任公司,000603,盛达资源,2016-06-30,2016-08-26,11180000,204000000
10506881,中央汇金资产管理有限责任公司,000156,华数传媒,2016-06-30,2016-08-26,7301000,135000000
10506881,中央汇金资产管理有限责任公司,000063,中兴通讯,2016-06-30,2016-08-26,52520000,753000000
10506881,中央汇金资产管理有限责任公司,000027,深圳能源,2016-06-30,2016-08-26,35280000,225000000
10506881,中央汇金资产管理有限责任公司,900933,华新B股,2016-06-30,2016-08-25,21770000,13430000
10506881,中央汇金资产管理有限责任公司,601898,中煤能源,2016-06-30,2016-08-25,83040000,428000000
10506881,中央汇金资产管理有限责任公司,601857,中国石油,2016-06-30,2016-08-25,206000000,1490000000
10506881,中央汇金资产管理有限责任公司,601678,滨化股份,2016-06-30,2016-08-25,31050000,158000000
10506881,中央汇金资产管理有限责任公司,601608,中信重工,2016-06-30,2016-08-25,23540000,126000000
10506881,中央汇金资产管理有限责任公司,601333,广深铁路,2016-06-30,2016-08-25,85990000,336000000
10506881,中央汇金资产管理有限责任公司,601231,环旭电子,2016-06-30,2016-08-25,12740000,136000000
10506881,中央汇金资产管理有限责任公司,601216,君正集团,2016-06-30,2016-08-25,20150000,151000000
10506881,中央汇金资产管理有限责任公司,601099,太平洋,2016-06-30,2016-08-25,84890000,520000000
10506881,中央汇金资产管理有限责任公司,600801,华新水泥,2016-06-30,2016-08-25,21770000,137000000
10506881,中央汇金资产管理有限责任公司,600765,中航重机,2016-06-30,2016-08-25,16960000,247000000
10506881,中央汇金资产管理有限责任公司,600741,华域汽车,2016-06-30,2016-08-25,31010000,434000000
10506881,中央汇金资产管理有限责任公司,600674,川投能源,2016-06-30,2016-08-25,47360000,391000000
10506881,中央汇金资产管理有限责任公司,600584,长电科技,2016-06-30,2016-08-25,31360000,636000000
10506881,中央汇金资产管理有限责任公司,600572,康恩贝,2016-06-30,2016-08-25,17910000,115999999
10506881,中央汇金资产管理有限责任公司,600560,金自天正,2016-06-30,2016-08-25,705600,11620000
10506881,中央汇金资产管理有限责任公司,600435,北方导航,2016-06-30,2016-08-25,34120000,454000000
10506881,中央汇金资产管理有限责任公司,600416,湘电股份,2016-06-30,2016-08-25,9686000,121000000
10506881,中央汇金资产管理有限责任公司,600406,国电南瑞,2016-06-30,2016-08-25,45170000,604000000
10506881,中央汇金资产管理有限责任公司,600376,首开股份,2016-06-30,2016-08-25,39230000,436000000
10506881,中央汇金资产管理有限责任公司,600348,华阳股份,2016-06-30,2016-08-25,30880000,197000000
10506881,中央汇金资产管理有限责任公司,600259,广晟有色,2016-06-30,2016-08-25,6920000,396000000
10506881,中央汇金资产管理有限责任公司,600125,铁龙物流,2016-06-30,2016-08-25,15760000,100000000
10506881,中央汇金资产管理有限责任公司,600104,上汽集团,2016-06-30,2016-08-25,101000000,2044000000
10506881,中央汇金资产管理有限责任公司,600030,中信证券,2016-06-30,2016-08-25,199000000,3225000000
10506881,中央汇金资产管理有限责任公司,400096,凯迪5,2016-06-30,2016-08-25,13980000,0
10506881,中央汇金资产管理有限责任公司,300473,德尔股份,2016-06-30,2016-08-25,195400,13670000
10506881,中央汇金资产管理有限责任公司,300468,四方精创,2016-06-30,2016-08-25,653600,49460000
10506881,中央汇金资产管理有限责任公司,300464,星徽股份,2016-06-30,2016-08-25,146900,7461000
10506881,中央汇金资产管理有限责任公司,300458,全志科技,2016-06-30,2016-08-25,2039000,218000000
10506881,中央汇金资产管理有限责任公司,300455,航天智装,2016-06-30,2016-08-25,558800,12540000
10506881,中央汇金资产管理有限责任公司,300412,迦南科技,2016-06-30,2016-08-25,1003000,35720000
10506881,中央汇金资产管理有限责任公司,300410,正业科技,2016-06-30,2016-08-25,979300,48230000
10506881,中央汇金资产管理有限责任公司,300399,天利科技,2016-06-30,2016-08-25,2644000,113999999
10506881,中央汇金资产管理有限责任公司,300369,绿盟科技,2016-06-30,2016-08-25,1733000,73340000
10506881,中央汇金资产管理有限责任公司,300333,兆日科技,2016-06-30,2016-08-25,9784000,233000000
10506881,中央汇金资产管理有限责任公司,300298,三诺生物,2016-06-30,2016-08-25,2642000,55370000
10506881,中央汇金资产管理有限责任公司,300291,百纳千成,2016-06-30,2016-08-25,7713000,181000000
10506881,中央汇金资产管理有限责任公司,300225,*ST金泰,2016-06-30,2016-08-25,4858000,34590000
10506881,中央汇金资产管理有限责任公司,300191,潜能恒信,2016-06-30,2016-08-25,3043000,139000000
10506881,中央汇金资产管理有限责任公司,300147,ST香雪,2016-06-30,2016-08-25,10000000,147000000
10506881,中央汇金资产管理有限责任公司,300029,*ST天龙,2016-06-30,2016-08-25,2141000,27840000
10506881,中央汇金资产管理有限责任公司,200581,苏威孚B,2016-06-30,2016-08-25,12810000,210000000
10506881,中央汇金资产管理有限责任公司,200541,粤照明B,2016-06-30,2016-08-25,30800000,185000000
10506881,中央汇金资产管理有限责任公司,200488,ST晨鸣B,2016-06-30,2016-08-25,40140000,237000000
10506881,中央汇金资产管理有限责任公司,002761,浙江建投,2016-06-30,2016-08-25,639700,25830000
10506881,中央汇金资产管理有限责任公司,002733,雄韬股份,2016-06-30,2016-08-25,1092000,32160000
10506881,中央汇金资产管理有限责任公司,002648,卫星化学,2016-06-30,2016-08-25,4582000,41420000
10506881,中央汇金资产管理有限责任公司,002646,天佑德酒,2016-06-30,2016-08-25,8433000,174000000
10506881,中央汇金资产管理有限公司,002564,天沃科技,2016-06-30,2016-08-25,1973000,15190000
10506881,中央汇金资产管理有限责任公司,002540,亚太科技,2016-06-30,2016-08-25,11330000,98810000
10506881,中央汇金资产管理有限责任公司,002484,江海股份,2016-06-30,2016-08-25,6436000,98150000
10506881,中央汇金资产管理有限责任公司,002405,四维图新,2016-06-30,2016-08-25,43450000,1069000000
10506881,中央汇金资产管理有限责任公司,002343,慈文传媒,2016-06-30,2016-08-25,4053000,197000000
10506881,中央汇金资产管理有限责任公司,002328,新朋股份,2016-06-30,2016-08-25,1964000,19600000
10506881,中央汇金资产管理有限责任公司,002314,南山控股,2016-06-30,2016-08-25,10550000,72050000
10506881,中央汇金资产管理有限责任公司,002300,太阳电缆,2016-06-30,2016-08-25,5994000,58320000
10506881,中央汇金资产管理有限责任公司,002286,保龄宝,2016-06-30,2016-08-25,4452000,66680000
10506881,中央汇金资产管理有限责任公司,002201,九鼎新材,2016-06-30,2016-08-25,812200,11560000
10506881,中央汇金资产管理有限责任公司,002185,华天科技,2016-06-30,2016-08-25,8157000,104000000
10506881,中央汇金资产管理有限责任公司,002176,江特电机,2016-06-30,2016-08-25,16610000,256000000
10506881,中央汇金资产管理有限责任公司,002144,宏达高科,2016-06-30,2016-08-25,3316000,65180000
10506881,中央汇金资产管理有限责任公司,002101,广东鸿图,2016-06-30,2016-08-25,3844000,83110000
10506881,中央汇金资产管理有限责任公司,002096,易普力,2016-06-30,2016-08-25,4279000,63760000
10506881,中央汇金资产管理有限责任公司,002095,生意宝,2016-06-30,2016-08-25,2377000,133000000
10506881,中央汇金资产管理有限责任公司,002082,万邦德,2016-06-30,2016-08-25,3142000,49890000
10506881,中央汇金资产管理有限责任公司,002081,金螳螂,2016-06-30,2016-08-25,29840000,299000000
10506881,中央汇金资产管理有限责任公司,002048,宁波华翔,2016-06-30,2016-08-25,22200000,508000000
10506881,中央汇金资产管理有限责任公司,002008,大族激光,2016-06-30,2016-08-25,20480000,468000000
10506881,中央汇金资产管理有限责任公司,000998,隆平高科,2016-06-30,2016-08-25,19380000,368000000
10506881,中央汇金资产管理有限责任公司,000939,凯迪退,2016-06-30,2016-08-25,13980000,125000000
10506881,中央汇金资产管理有限责任公司,000848,承德露露,2016-06-30,2016-08-25,23090000,276000000
10506881,中央汇金资产管理有限公司,000762,西藏矿业,2016-06-30,2016-08-25,15580000,385000000
10506881,中央汇金资产管理有限责任公司,000703,恒逸石化,2016-06-30,2016-08-25,15280000,151000000
10506881,中央汇金资产管理有限责任公司,000581,威孚高科,2016-06-30,2016-08-25,12810000,258000000
10506881,中央汇金资产管理有限责任公司,000541,佛山照明,2016-06-30,2016-08-25,30800000,317000000
10506881,中央汇金资产管理有限责任公司,000488,ST晨鸣,2016-06-30,2016-08-25,40140000,319000000
10506881,中央汇金资产管理有限责任公司,000422,湖北宜化,2016-06-30,2016-08-25,29700000,181000000
10506881,中央汇金资产管理有限责任公司,000400,许继电气,2016-06-30,2016-08-25,21610000,334000000
10506881,中央汇金资产管理有限责任公司,601668,中国建筑,2016-06-30,2016-08-24,426000000,2265000000
10506881,中央汇金资产管理有限责任公司,601000,唐山港,2016-06-30,2016-08-24,72140000,280000000
10506881,中央汇金资产管理有限责任公司,600863,内蒙华电,2016-06-30,2016-08-24,42500000,128000000
10506881,中央汇金资产管理有限责任公司,600823,*ST世茂,2016-06-30,2016-08-24,35330000,240000000
10506881,中央汇金资产管理有限责任公司,600729,重庆百货,2016-06-30,2016-08-24,8525000,211000000
10506881,中央汇金资产管理有限责任公司,600703,三安光电,2016-06-30,2016-08-24,29520000,589000000
10506881,中央汇金资产管理有限责任公司,600688,上海石化,2016-06-30,2016-08-24,67660000,413000000
10506881,中央汇金资产管理有限责任公司,600373,中文传媒,2016-06-30,2016-08-24,15260000,317000000
10506881,中央汇金资产管理有限责任公司,600362,江西铜业,2016-06-30,2016-08-24,31840000,429000000
10506881,中央汇金资产管理有限责任公司,600270,外运发展,2016-06-30,2016-08-24,13430000,235000000
10506881,中央汇金资产管理有限责任公司,600196,复星医药,2016-06-30,2016-08-24,24070000,458000000
10506881,中央汇金资产管理有限责任公司,600120,浙江东方,2016-06-30,2016-08-24,17260000,375000000
10506881,中央汇金资产管理有限责任公司,400214,世茂3,2016-06-30,2016-08-24,35330000,0
10506881,中央汇金资产管理有限责任公司,400161,R金洲1,2016-06-30,2016-08-24,7895000,0
10506881,中央汇金资产管理有限责任公司,400127,R腾邦1,2016-06-30,2016-08-24,12300000,0
10506881,中央汇金资产管理有限责任公司,400102,康得3,2016-06-30,2016-08-24,40980000,0
10506881,中央汇金资产管理有限责任公司,300441,鲍斯股份,2016-06-30,2016-08-24,1071000,28510000
10506881,中央汇金资产管理有限责任公司,300363,博腾股份,2016-06-30,2016-08-24,6413000,159000000
10506881,中央汇金资产管理有限责任公司,300315,掌趣科技,2016-06-30,2016-08-24,24540000,256999999
10506881,中央汇金资产管理有限责任公司,300236,上海新阳,2016-06-30,2016-08-24,1275000,64480000
10506881,中央汇金资产管理有限责任公司,300178,腾邦退,2016-06-30,2016-08-24,12300000,236000000
10506881,中央汇金资产管理有限责任公司,300144,宋城演艺,2016-06-30,2016-08-24,10070000,250999999
10506881,中央汇金资产管理有限责任公司,300107,建新股份,2016-06-30,2016-08-24,4015000,25780000
10506881,中央汇金资产管理有限责任公司,300061,旗天科技,2016-06-30,2016-08-24,3374000,97290000
10506881,中央汇金资产管理有限责任公司,002747,埃斯顿,2016-06-30,2016-08-24,512400,17630000
10506881,中央汇金资产管理有限责任公司,002731,萃华珠宝,2016-06-30,2016-08-24,1916000,51160000
10506881,中央汇金资产管理有限责任公司,002729,好利科技,2016-06-30,2016-08-24,979400,86970000
10506881,中央汇金资产管理有限责任公司,002661,克明食品,2016-06-30,2016-08-24,3619000,59380000
10506881,中央汇金资产管理有限责任公司,002656,*ST摩登,2016-06-30,2016-08-24,4148000,57860000
10506881,中央汇金资产管理有限责任公司,002642,荣联科技,2016-06-30,2016-08-24,6433000,169000000
10506881,中央汇金资产管理有限责任公司,002637,赞宇科技,2016-06-30,2016-08-24,7356000,92320000
10506881,中央汇金资产管理有限责任公司,002634,棒杰股份,2016-06-30,2016-08-24,3316000,35120000
10506881,中央汇金资产管理有限责任公司,002585,双星新材,2016-06-30,2016-08-24,6325000,67170000
10506881,中央汇金资产管理有限责任公司,002544,普天科技,2016-06-30,2016-08-24,6385000,204999999
10506881,中央汇金资产管理有限责任公司,002450,康得退,2016-06-30,2016-08-24,40980000,701000000
10506881,中央汇金资产管理有限责任公司,002420,毅昌科技,2016-06-30,2016-08-24,6023000,52400000
10506881,中央汇金资产管理有限责任公司,002391,长青股份,2016-06-30,2016-08-24,4263000,60960000
10506881,中央汇金资产管理有限责任公司,002375,亚厦股份,2016-06-30,2016-08-24,15020000,170000000
10506881,中央汇金资产管理有限责任公司,002315,焦点科技,2016-06-30,2016-08-24,2372000,160000000
10506881,中央汇金资产管理有限责任公司,002309,中利集团,2016-06-30,2016-08-24,4719000,84520000
10506881,中央汇金资产管理有限责任公司,002297,博云新材,2016-06-30,2016-08-24,4729000,61900000
10506881,中央汇金资产管理有限责任公司,002244,滨江集团,2016-06-30,2016-08-24,50060000,335000000
10506881,中央汇金资产管理有限责任公司,002232,启明信息,2016-06-30,2016-08-24,4334000,66400000
10506881,中央汇金资产管理有限责任公司,002195,岩山科技,2016-06-30,2016-08-24,7637000,93860000
10506881,中央汇金资产管理有限责任公司,002192,融捷股份,2016-06-30,2016-08-24,8382000,310000000
10506881,中央汇金资产管理有限责任公司,002153,石基信息,2016-06-30,2016-08-24,18010000,475000000
10506881,中央汇金资产管理有限责任公司,002100,天康生物,2016-06-30,2016-08-24,8321000,74810000
10506881,中央汇金资产管理有限责任公司,002088,鲁阳节能,2016-06-30,2016-08-24,2065000,32130000
10506881,中央汇金资产管理有限责任公司,002064,华峰化学,2016-06-30,2016-08-24,41320000,198000000
10506881,中央汇金资产管理有限责任公司,002044,美年健康,2016-06-30,2016-08-24,22420000,324000000
10506881,中央汇金资产管理有限责任公司,000858,五粮液,2016-06-30,2016-08-24,40190000,1307000000
10506881,中央汇金资产管理有限责任公司,000587,*ST金洲,2016-06-30,2016-08-24,7895000,122000000
10506881,中央汇金资产管理有限责任公司,000301,东方盛虹,2016-06-30,2016-08-24,1712000,7415000
10506881,中央汇金资产管理有限责任公司,000100,TCL科技,2016-06-30,2016-08-24,206000000,679000000
10506881,中央汇金资产管理有限责任公司,900917,海欣B股,2016-06-30,2016-08-23,23090000,17980000
10506881,中央汇金资产管理有限责任公司,603555,ST贵人,2016-06-30,2016-08-23,4047000,101000000
10506881,中央汇金资产管理有限责任公司,603088,宁波精达,2016-06-30,2016-08-23,235600,10420000
10506881,中央汇金资产管理有限责任公司,601766,中国中车,2016-06-30,2016-08-23,305000000,2792000000
10506881,中央汇金资产管理有限责任公司,601377,兴业证券,2016-06-30,2016-08-23,89430000,661000000
10506881,中央汇金资产管理有限责任公司,601101,昊华能源,2016-06-30,2016-08-23,20880000,132000000
10506881,中央汇金资产管理有限责任公司,600970,中材国际,2016-06-30,2016-08-23,27320000,172000000
10506881,中央汇金资产管理有限责任公司,600851,海欣股份,2016-06-30,2016-08-23,23090000,307000000
10506881,中央汇金资产管理有限责任公司,600737,中粮糖业,2016-06-30,2016-08-23,77640000,897000000
10506881,中央汇金资产管理有限责任公司,600704,物产中大,2016-06-30,2016-08-23,30740000,288000000
10506881,中央汇金资产管理有限责任公司,600694,大商股份,2016-06-30,2016-08-23,8721000,336000000
10506881,中央汇金资产管理有限责任公司,600657,信达地产,2016-06-30,2016-08-23,36630000,182000000
10506881,中央汇金资产管理有限责任公司,600636,*ST国化,2016-06-30,2016-08-23,12240000,170000000
10506881,中央汇金资产管理有限责任公司,600601,方正科技,2016-06-30,2016-08-23,62530000,269000000
10506881,中央汇金资产管理有限责任公司,600596,新安股份,2016-06-30,2016-08-23,10670000,77810000
10506881,中央汇金资产管理有限责任公司,600585,海螺水泥,2016-06-30,2016-08-23,70250000,1021000000
10506881,中央汇金资产管理有限责任公司,600583,海油工程,2016-06-30,2016-08-23,89710000,620000000
10506881,中央汇金资产管理有限责任公司,600545,卓郎智能,2016-06-30,2016-08-23,15130000,105000000
10506881,中央汇金资产管理有限责任公司,600537,亿晶光电,2016-06-30,2016-08-23,12720000,98050000
10506881,中央汇金资产管理有限责任公司,600510,黑牡丹,2016-06-30,2016-08-23,15060000,131000000
10506881,中央汇金资产管理有限责任公司,600460,士兰微,2016-06-30,2016-08-23,31070000,246000000
10506881,中央汇金资产管理有限责任公司,600458,时代新材,2016-06-30,2016-08-23,17430000,272000000
10506881,中央汇金资产管理有限责任公司,600389,江山股份,2016-06-30,2016-08-23,6126000,85150000
10506881,中央汇金资产管理有限责任公司,600317,营口港,2016-06-30,2016-08-23,49690000,167000000
10506881,中央汇金资产管理有限责任公司,600261,阳光照明,2016-06-30,2016-08-23,30890000,218000000
10506881,中央汇金资产管理有限责任公司,600252,中恒集团,2016-06-30,2016-08-23,50870000,221000000
10506881,中央汇金资产管理有限责任公司,600232,金鹰股份,2016-06-30,2016-08-23,1156000,15250000
10506881,中央汇金资产管理有限责任公司,600187,国中水务,2016-06-30,2016-08-23,21630000,96460000
10506881,中央汇金资产管理有限责任公司,600151,航天机电,2016-06-30,2016-08-23,28330000,320000000
10506881,中央汇金资产管理有限责任公司,600118,中国卫星,2016-06-30,2016-08-23,7450000,250000000
10506881,中央汇金资产管理有限责任公司,600066,宇通客车,2016-06-30,2016-08-23,21390000,424000000
10506881,中央汇金资产管理有限责任公司,430012,博晖创新,2016-06-30,2016-08-23,6508000,45550000
10506881,中央汇金资产管理有限责任公司,400247,航高5,2016-06-30,2016-08-23,23470000,0
10506881,中央汇金资产管理有限责任公司,400208,金鹤5,2016-06-30,2016-08-23,4047000,0
10506881,中央汇金资产管理有限责任公司,400142,宝德5,2016-06-30,2016-08-23,996500,0
10506881,中央汇金资产管理有限责任公司,300447,全信股份,2016-06-30,2016-08-23,616200,27530000
10506881,中央汇金资产管理有限责任公司,300430,诚益通,2016-06-30,2016-08-23,577600,28130000
10506881,中央汇金资产管理有限责任公司,300385,雪浪环境,2016-06-30,2016-08-23,1310000,46730000
10506881,中央汇金资产管理有限责任公司,300318,博晖创新,2016-06-30,2016-08-23,6508000,61760000
10506881,中央汇金资产管理有限责任公司,300301,ST长方,2016-06-30,2016-08-23,2334000,19770000
10506881,中央汇金资产管理有限责任公司,300260,新莱应材,2016-06-30,2016-08-23,1681000,60270000
10506881,中央汇金资产管理有限责任公司,300254,仟源医药,2016-06-30,2016-08-23,2294000,58400000
10506881,中央汇金资产管理有限责任公司,300206,理邦仪器,2016-06-30,2016-08-23,2601000,28920000
10506881,中央汇金资产管理有限责任公司,300204,舒泰神,2016-06-30,2016-08-23,2437000,44940000
10506881,中央汇金资产管理有限责任公司,300138,晨光生物,2016-06-30,2016-08-23,2944000,49170000
10506881,中央汇金资产管理有限责任公司,300082,奥克股份,2016-06-30,2016-08-23,6033000,47000000
10506881,中央汇金资产管理有限责任公司,300033,同花顺,2016-06-30,2016-08-23,16110000,1312000000
10506881,中央汇金资产管理有限责任公司,300023,宝德退,2016-06-30,2016-08-23,996500,25780000
10506881,中央汇金资产管理有限责任公司,200019,深粮B,2016-06-30,2016-08-23,1339000,8340000
10506881,中央汇金资产管理有限责任公司,002767,先锋电子,2016-06-30,2016-08-23,526200,19140000
10506881,中央汇金资产管理有限责任公司,002752,昇兴股份,2016-06-30,2016-08-23,1071000,18040000
10506881,中央汇金资产管理有限责任公司,002735,王子新材,2016-06-30,2016-08-23,1098000,45230000
10506881,中央汇金资产管理有限责任公司,002709,天赐材料,2016-06-30,2016-08-23,4315000,302000000
10506881,中央汇金资产管理有限责任公司,002665,ST航高,2016-06-30,2016-08-23,23470000,185000000
10506881,中央汇金资产管理有限责任公司,002641,公元股份,2016-06-30,2016-08-23,6790000,55950000
10506881,中央汇金资产管理有限责任公司,002601,龙佰集团,2016-06-30,2016-08-23,8224000,114999999
10506881,中央汇金资产管理有限责任公司,002562,兄弟科技,2016-06-30,2016-08-23,726300,19290000
10506881,中央汇金资产管理有限责任公司,002500,山西证券,2016-06-30,2016-08-23,40620000,673000000
10506881,中央汇金资产管理有限责任公司,002466,天齐锂业,2016-06-30,2016-08-23,24270000,1036000000
10506881,中央汇金资产管理有限责任公司,002463,沪电股份,2016-06-30,2016-08-23,65140000,344000000
10506881,中央汇金资产管理有限责任公司,002456,欧菲光,2016-06-30,2016-08-23,14700000,434000000
10506881,中央汇金资产管理有限责任公司,002431,棕榈股份,2016-06-30,2016-08-23,9975000,114999999
10506881,中央汇金资产管理有限责任公司,002351,漫步者,2016-06-30,2016-08-23,8983000,115999999
10506881,中央汇金资产管理有限责任公司,002337,赛象科技,2016-06-30,2016-08-23,7251000,56550000
10506881,中央汇金资产管理有限责任公司,002311,海大集团,2016-06-30,2016-08-23,17190000,271000000
10506881,中央汇金资产管理有限责任公司,002294,信立泰,2016-06-30,2016-08-23,14370000,391000000
10506881,中央汇金资产管理有限责任公司,002282,博深股份,2016-06-30,2016-08-23,4667000,62260000
10506881,中央汇金资产管理有限责任公司,002265,建设工业,2016-06-30,2016-08-23,4293000,64520000
10506881,中央汇金资产管理有限责任公司,002227,奥特迅,2016-06-30,2016-08-23,2672000,87320000
10506881,中央汇金资产管理有限责任公司,002193,如意集团,2016-06-30,2016-08-23,1257000,20630000
10506881,中央汇金资产管理有限责任公司,002189,中光学,2016-06-30,2016-08-23,5458000,154000000
10506881,中央汇金资产管理有限责任公司,002155,湖南黄金,2016-06-30,2016-08-23,25000000,329000000
10506881,中央汇金资产管理有限责任公司,002148,北纬科技,2016-06-30,2016-08-23,1173000,23410000
10506881,中央汇金资产管理有限责任公司,002136,安纳达,2016-06-30,2016-08-23,2799000,44000000
10506881,中央汇金资产管理有限责任公司,002108,沧州明珠,2016-06-30,2016-08-23,6880000,178000000
10506881,中央汇金资产管理有限责任公司,002031,巨轮智能,2016-06-30,2016-08-23,4016000,18150000
10506881,中央汇金资产管理有限责任公司,002029,七匹狼,2016-06-30,2016-08-23,13010000,132000000
10506881,中央汇金资产管理有限责任公司,002025,航天电器,2016-06-30,2016-08-23,8004000,198000000
10506881,中央汇金资产管理有限责任公司,002012,凯恩股份,2016-06-30,2016-08-23,19280000,168000000
10506881,中央汇金资产管理有限责任公司,000919,金陵药业,2016-06-30,2016-08-23,13840000,181000000
10506881,中央汇金资产管理有限责任公司,000777,中核科技,2016-06-30,2016-08-23,10150000,239000000
10506881,中央汇金资产管理有限责任公司,000768,中航西飞,2016-06-30,2016-08-23,26520000,522000000
10506881,中央汇金资产管理有限责任公司,000728,国元证券,2016-06-30,2016-08-23,35620000,596000000
10506881,中央汇金资产管理有限责任公司,000712,锦龙股份,2016-06-30,2016-08-23,3135000,65090000
10506881,中央汇金资产管理有限责任公司,000636,风华高科,2016-06-30,2016-08-23,10180000,90020000
10506881,中央汇金资产管理有限责任公司,000099,中信海直,2016-06-30,2016-08-23,15250000,198000000
10506881,中央汇金资产管理有限责任公司,000090,天健集团,2016-06-30,2016-08-23,9985000,87870000
10506881,中央汇金资产管理有限责任公司,000078,海王生物,2016-06-30,2016-08-23,10390000,77230000
10506881,中央汇金资产管理有限责任公司,000019,深粮控股,2016-06-30,2016-08-23,1339000,18150000
10506881,中央汇金资产管理有限责任公司,603366,日出东方,2016-06-30,2016-08-22,18350000,154000000
10506881,中央汇金资产管理有限责任公司,300067,安诺其,2016-06-30,2016-08-22,4024000,33760000
10506881,中央汇金资产管理有限责任公司,300034,钢研高纳,2016-06-30,2016-08-22,8598000,190000000
10506881,中央汇金资产管理有限责任公司,002723,小崧股份,2016-06-30,2016-08-22,1469000,36340000
10506881,中央汇金资产管理有限责任公司,002685,华东重机,2016-06-30,2016-08-22,6488000,58580000
10506881,中央汇金资产管理有限责任公司,002681,奋达科技,2016-06-30,2016-08-22,15580000,263000000
10506881,中央汇金资产管理有限责任公司,002658,雪迪龙,2016-06-30,2016-08-22,5615000,97640000
10506881,中央汇金资产管理有限责任公司,002531,天顺风能,2016-06-30,2016-08-22,13520000,86690000
10506881,中央汇金资产管理有限责任公司,002490,山东墨龙,2016-06-30,2016-08-22,13540000,120000000
10506881,中央汇金资产管理有限责任公司,002467,二六三,2016-06-30,2016-08-22,7427000,113999999
10506881,中央汇金资产管理有限责任公司,002340,格林美,2016-06-30,2016-08-22,24870000,218000000
10506881,中央汇金资产管理有限责任公司,002330,得利斯,2016-06-30,2016-08-22,937800,10070000
10506881,中央汇金资产管理有限责任公司,002302,西部建设,2016-06-30,2016-08-22,9588000,69220000
10506881,中央汇金资产管理有限责任公司,002275,桂林三金,2016-06-30,2016-08-22,7955000,147000000
10506881,中央汇金资产管理有限责任公司,002163,海南发展,2016-06-30,2016-08-22,11560000,82730000
10506881,中央汇金资产管理有限责任公司,002061,浙江交科,2016-06-30,2016-08-22,1938000,13410000
10506881,中央汇金资产管理有限责任公司,002041,登海种业,2016-06-30,2016-08-22,17800000,277000000
10506881,中央汇金资产管理有限责任公司,002011,盾安环境,2016-06-30,2016-08-22,8436000,95160000
10506881,中央汇金资产管理有限责任公司,000738,航发控制,2016-06-30,2016-08-22,10460000,276000000
10506881,中央汇金资产管理有限责任公司,603988,中电电机,2016-06-30,2016-08-20,169300,8804000
10506881,中央汇金资产管理有限责任公司,601688,华泰证券,2016-06-30,2016-08-20,98220000,1857999999
10506881,中央汇金资产管理有限责任公司,600891,退市秋林,2016-06-30,2016-08-20,1184000,15110000
10506881,中央汇金资产管理有限责任公司,600881,亚泰集团,2016-06-30,2016-08-20,43730000,211000000
10506881,中央汇金资产管理有限责任公司,600850,电科数字,2016-06-30,2016-08-20,4647000,133000000
10506881,中央汇金资产管理有限责任公司,600826,兰生股份,2016-06-30,2016-08-20,12990000,340000000
10506881,中央汇金资产管理有限责任公司,600812,华北制药,2016-06-30,2016-08-20,56090000,348000000
10506881,中央汇金资产管理有限责任公司,600805,悦达投资,2016-06-30,2016-08-20,33770000,293000000
10506881,中央汇金资产管理有限责任公司,600770,综艺股份,2016-06-30,2016-08-20,19200000,239000000
10506881,中央汇金资产管理有限责任公司,600757,长江传媒,2016-06-30,2016-08-20,29760000,250000000
10506881,中央汇金资产管理有限公司,600525,ST长园,2016-06-30,2016-08-20,24430000,338000000
10506881,中央汇金资产管理有限责任公司,600426,华鲁恒升,2016-06-30,2016-08-20,52040000,458000000
10506881,中央汇金资产管理有限责任公司,600256,广汇能源,2016-06-30,2016-08-20,72020000,295000000
10506881,中央汇金资产管理有限责任公司,600157,永泰能源,2016-06-30,2016-08-20,48470000,191000000
10506881,中央汇金资产管理有限责任公司,600067,冠城新材,2016-06-30,2016-08-20,29540000,213000000
10506881,中央汇金资产管理有限责任公司,600037,歌华有线,2016-06-30,2016-08-20,30500000,463999999
